Episode,Mean Score,Std Dev
141,-30.87772007165375,0.875290874665463
142,-30.525173690457923,0.8155231547266794
143,-31.291540089316513,0.9068580202578488
144,-29.456020873993396,0.8806313768364036
145,-29.3998938837769,0.9214646892208875
146,-29.840501626268047,0.6244575994180775
147,-30.399928408131093,0.38825082383053183
148,-28.944621431396637,0.9835717369807704
149,-30.0575218769827,0.2659373295658994
150,-30.51638244255079,0.3501674222461155
151,-29.75777432841029,0.6248696447266289
152,-29.988761227977207,0.4258534879481686
153,-29.49007278032469,1.2849485756539918
154,-30.498995016837522,0.7472892057484938
155,-30.235050653904732,0.6033265752889989
156,-31.18802683017761,0.17680138830818712
157,-29.587486668231445,0.3641675781631077
158,-29.55984585569802,0.33412904970537843
159,-30.621055867247122,0.1522189574565035
160,-30.187715004673425,0.8529686483362983
