Episode,Mean Score,Std Dev
164,-168.86654743618533,58.570085629723145
165,-123.75415026352653,1.0576376822384084
166,-116.76246577153735,0.3986894282198573
167,-364.24922671162494,6.702378401231819
168,-246.13707887405863,7.568848607742341
169,-312.1954892834026,10.341437771981235
170,-126.03609942789502,0.357813255199651
171,-121.48436619332966,0.46973075534530284
172,-335.5373309105597,59.50005602113445
173,-123.52068726077857,1.3926980300678469
174,-126.57756513362462,1.0566230800368523
175,-127.97685491195584,1.577539248657945
176,-238.35612553428936,0.5998674955245571
177,-267.2273512947711,54.67405745630826
178,-127.02361237289813,0.5532740340417454
179,-238.0152478298127,0.7772243322186277
180,-4.187922538858935,0.5666633169717552
181,-234.8425317141979,0.3470295663135077
182,-250.44690922163946,6.889142198285424
183,-123.68488275111982,0.8888570179580814
184,-1.7149978896775495,0.2247975474425422
185,-127.74344005031264,0.9096777385011967
186,-125.23165308107669,0.13843112741841818
187,-119.72368736422071,0.7767454931658667
188,-121.19052670375635,1.2124489662891245
189,-118.73767877766225,0.27359192370706586
190,-124.92957367619003,1.3028368415181981
191,-119.81651651425453,0.45747850945814555
192,-254.43823948011152,9.25489534434451
193,-118.25388004984052,0.23115174040218878
194,-128.99345266731976,0.851367101037324
195,-256.888227897988,11.386784884363635
196,-2.8353045600027333,1.4870480697081447
197,-117.65062680133956,1.3881678168431149
198,-120.71267120918544,0.5351821271298607
199,-4.606649049140535,1.909028955577776
200,-127.38250007645875,2.732547066272
201,-129.56178557097465,2.626461422657648
202,-232.7351834565687,3.850654200083184
203,-123.03764170412273,3.395040439483533
204,-127.13858672766598,0.8499683839284827
205,-223.98206317770146,3.411777256061311
206,-126.62195925233006,1.662473306928914
207,-122.4848586629167,2.6299102009483404
208,-236.57335534632207,1.6613954393834667
209,-129.80080559828664,2.0708642999722104
210,-127.75065821436625,3.931334610340739
211,-123.90444116661727,3.528488796986721
212,-232.6360565686699,5.709698852616511
213,-6.924906158793419,2.919782610959497
214,-120.60418079848428,3.486069483060755
215,-126.05301697602825,3.5838147937179454
216,-122.36402529203292,3.6630112369335417
217,-125.18493777159034,4.518931194080739
218,-248.43052976721265,14.51757579698263
219,-207.40566878862856,56.49048354165218
220,-264.98772750883114,58.3393671240354
221,-127.02842012855825,0.42246309796228343
222,-246.48163179758413,2.4466722762272517
223,-123.865696630206,3.2662391940987088
224,-128.799759963687,3.3025740216031174
225,-129.86437290495903,2.9249365958499003
226,-5.343735850957361,4.111719281922616
227,-128.7919803999201,3.3657819212288196
228,-267.57564528215,6.018176898848561
229,-155.3643753219703,50.38086686610561
230,-126.64744096494813,1.956304047994625
231,-230.80475865292956,1.157260313631697
232,-118.06184446196032,1.7062283192967358
233,-237.11810391551535,4.352547306692329
234,-119.13851424725641,2.382813583258086
235,-240.24823926755698,5.690421214766576
236,-230.12639094976205,0.6410062877278948
237,-250.90837311221821,0.8260196428189183
238,-3.194446356898809,2.3897328909013584
239,-124.98657046112277,0.8913952367064507
240,-129.093995550238,2.5499455165074667
241,-9.216383518624456,3.9161655802269197
242,-4.510913017505961,3.7193719288953937
243,-238.46913553815065,2.329457145011141
244,-125.65435608498201,4.284781814832702
245,-123.86565698730266,3.2783291046803393
246,-124.17830167457045,2.7427263909383877
247,-3.291680404329077,0.899702397298433
248,-247.33947079079852,2.465691956561964
249,-122.35434542590527,1.3910745501594977
250,-124.87468519184999,0.8239070002700666
251,-125.81035640586201,0.4816937903647961
252,-342.65925947662396,24.712545624535903
253,-324.2002454221722,6.6804289094255385
254,-119.5433409569494,0.5806749311626347
255,-125.74404476218768,0.8784583044003957
256,-2.252451032437042,0.1858618472422706
257,-122.6241940028405,2.0433009220482794
258,-127.90912423837904,0.31625620335585514
259,-247.79043002819014,2.74320530213668
260,-125.85528319839472,1.8681671586185997
261,-232.99591897280936,2.245246279105395
262,-122.47167051836777,1.1841620297807245
263,-120.30348956566512,1.481327359379671
264,-237.0259907763316,3.5294171309038904
265,-127.52120646696643,0.6884700571000758
266,-124.31826591048402,0.8955747482666344
267,-123.59642857991757,1.8847704249011967
268,-2.909298329700938,1.1601792014171453
269,-125.87639983264557,0.8797514026575431
270,-119.83541689844235,0.12640307692196684
271,-2.309507461779511,0.31884492938974324
272,-5.350296584092763,0.20492140978101783
273,-123.36443154026887,0.19502686934291905
274,-120.05615967343834,1.1110925073038573
275,-124.5364482261438,0.8652096585911666
276,-239.30276791915617,5.641250651182518
277,-126.65756981356706,0.6088885795303938
278,-120.01500276426998,1.030269001114225
279,-126.01799710534885,1.1699827080709517
280,-127.05592728915302,1.1679613991926534
281,-114.9711292905381,0.24532401354450278
282,-265.4011419356048,2.2091103060121733
283,-123.10160684109428,0.3176228917341732
284,-126.48405147184677,0.0493773291657517
285,-232.97890897904173,3.5243322703780517
286,-226.17927058959367,1.751697847818136
287,-126.80080655884588,1.1425613150649412
288,-242.89432409692918,0.8108728242455813
289,-117.80203147754516,0.26550084109425043
290,-116.23013141051541,0.99041899011143
291,-242.83866921685876,4.292420833196205
292,-239.2633988136838,5.850341606729744
293,-127.46375354872032,0.9351068869758217
294,-123.62454200748856,0.6540792552928448
295,-247.0467647234067,7.8875114836359685
296,-126.60184849540435,1.366377595796783
297,-130.53793861027768,1.073301066819906
298,-118.88822780558444,0.283372935228701
299,-234.74374849582523,4.279166061606176
300,-118.30491114672843,0.7973250382692435
