Rollouts,Average Reward,Standard Deviation
149,90.91151306666666,1.7727876892873722
150,88.64308703333334,1.3263215910970017
151,89.37808002333333,2.654084074876224
152,89.70665298,1.4238522367916429
153,89.46549161666667,5.692548983718519
154,90.33407903333334,2.120662694849563
155,88.90702843333334,0.18763737868794236
156,87.37465616666667,0.7242569632415835
157,89.01055450333332,2.1845343376083943
158,89.54977169666667,2.3538775854167695
159,88.77202111333332,2.3383791505829508
160,91.28367498,2.5337313432343755
161,88.73876691666665,1.302202209384507
162,90.42887144666666,2.8965758307964906
163,90.53102038333334,4.728680259438449
164,90.39385516,0.21109319783303893
165,89.04360352666667,3.5757185195296852
166,91.26998285,1.5468789176306097
167,89.75289227333333,4.2631175745111
168,90.87062120333333,2.3088206068393986
169,89.94906150333334,2.119648559042817
170,87.90508195666666,1.7354569616375641
171,90.99125853999999,1.2111441107223908
172,88.41398359333334,3.499357829466887
173,90.50173835999999,1.4619413969624828
174,90.38486605000001,2.485148914016097
175,89.18554365333334,2.9639862672095236
176,91.52615258333333,1.8991380778314493
177,91.30465252,1.7049904216025795
178,90.12568122,2.6759887126752324
179,89.15974435333334,3.6108200239772033
180,89.87870650333333,3.755227289790393
181,90.95590336333333,1.9896925963013743
182,89.20621908999999,1.4586270765303182
183,91.15973958333335,2.2889058225056713
184,90.96151420666668,2.6204333917560185
185,88.43676327000001,4.849885331997536
186,90.42538302999999,1.2371978960966685
187,91.26050413,1.914616818039121
188,89.34834604666666,2.991726921142844
189,91.47480999,1.5023951890345308
190,90.53052421333332,2.560843356208788
191,85.03935558666667,10.62270162009358
192,90.43099348999999,1.5128092141663325
193,87.86328925333332,6.329812167861251
194,90.15626429333334,2.7817559319819085
195,90.39410536999999,3.628130189359988
196,90.83303742333332,1.5000536054022693
197,90.23138391000002,3.108868466887967
198,90.46390490333333,3.4849012114718434
199,90.29536180000001,2.441317080947722
200,90.26954026,2.1176184099773367
201,90.45894343999998,1.9506577313297604
202,91.01216278,2.9603794645622217
203,90.15351466333334,0.6275227189493143
204,89.45951252333333,2.868602087588986
205,90.25044182333333,2.5365833763686525
206,90.12550345666666,0.4636753096124499
207,88.47208582333333,6.133439759454557
208,90.74096169,2.78990045190052
209,90.85754757000001,3.7413300743150724
210,89.04520095,5.758138012092675
211,90.19789723666668,2.0658083524300586
212,89.77448937999999,1.6357246789909723
213,89.91182064666668,2.4509301517859523
214,89.09804981666667,5.229829769693824
215,89.59984374,3.6388992729668126
216,89.76571567333333,3.2185761485695807
217,91.10697152666667,2.9040651696969446
218,90.66255298666665,4.154415873806485
219,89.31750720000001,2.167315062054107
220,89.37032809666668,4.149544918658237
221,89.13385600333334,6.185366852737889
222,89.21736781,3.82842721713581
223,90.60749106666667,1.8343014274034342
224,88.48827846666666,6.246461116710851
225,88.95916441666668,3.676466942449268
226,90.09151775,3.212639070054061
227,90.92133718999999,1.5222524670751505
228,90.31366956666666,2.3109801621801673
229,90.60263239666665,2.453785462892021
230,89.69221114333334,1.9919503319920342
231,90.25436745333333,2.7629013338136663
232,90.80123504666666,1.7147232427732284
233,89.73762717,4.120755725021694
234,89.88347952333334,2.1414491536567892
235,90.24279994,0.9872645703551006
236,91.41545476666668,0.9904696699212477
237,90.84391624666667,3.3394591797476894
238,89.94944631333334,2.9203007373345193
239,90.61388623,2.2792985618941266
240,91.66125397,1.9561909808332818
